,Wijken en buurten,Soort misdrijf,Maand,Teststat,Totaal gemiddelde,Percentage verschil,P
12239,Hillegersberg-Schiebroek (Gebied),2.5.2 Winkeldiefstal,december,0.08513145796238121,0.16148879752884215,0.5271663376351328,0.045
12240,Hillegersberg-Schiebroek (Gebied),1.1.1 Diefstal/inbraak woning,januari,0.15256804449753508,0.4793493637338334,0.3182815208288272,0.003
12243,Hillegersberg-Schiebroek (Gebied),1.1.1 Diefstal/inbraak woning,april,-0.13909167000005476,0.5057583366667218,-0.27501606976319914,0.004
12251,Hillegersberg-Schiebroek (Gebied),1.1.1 Diefstal/inbraak woning,december,0.18015155445633754,0.48021513978132474,0.3751475943435958,0.0
12253,Hoogvliet Zuid,Melding overlast jeugd,februari,-0.07897185545266747,0.20941787170930665,-0.3771017956017071,0.028
12258,Hoogvliet Zuid,Melding overlast jeugd,juli,0.08115509443409696,0.19522996725060326,0.41568974055055685,0.027
12261,Hoogvliet Zuid,Melding overlast jeugd,oktober,-0.09019767362370254,0.20955251233337996,-0.4304299319504499,0.027
12288,Hoogvliet Zuid,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.10702726340824585,0.35158411279820145,0.30441439050369223,0.042
12304,Hoogvliet Zuid,1.2.2 Diefstal van motorvoertuigen,mei,0.028373571437703988,0.036142557594554064,0.7850460323255954,0.017
12307,Hoogvliet Zuid,1.2.2 Diefstal van motorvoertuigen,augustus,-0.02439168379101639,0.0405207160490809,-0.6019558924247995,0.037
12344,Hoogvliet Zuid,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.08402396488417996,0.20736408155763003,0.4052001882535683,0.043
12347,Hoogvliet Zuid,"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.09548710946560408,0.22195832840994137,-0.4302028680322648,0.029
12348,Hoogvliet Zuid,3.1.1 Drugshandel,januari,0.019108051755437734,0.021947666719635574,0.8706188224711209,0.035
12364,Hoogvliet Zuid,Overlast ivm alcohol/ drugs,mei,0.03015307540270621,0.04273325954216598,0.7056114072682289,0.033
12414,Hoogvliet Zuid,Totaal registraties overlast,juli,0.25957105085662674,1.0761270733217532,0.24120854989308227,0.034
12415,Hoogvliet Zuid,Totaal registraties overlast,augustus,0.36067375544572433,1.073270734950379,0.3360510481657728,0.003
12451,Hoogvliet Zuid,Totaal misdrijven,augustus,-0.43304759352520755,2.966522745165684,-0.14597818076093028,0.003
12454,Hoogvliet Zuid,Totaal misdrijven,november,0.38519478424337994,2.9053794678933746,0.13257985350969514,0.015
12468,Hoogvliet Zuid,2.5.2 Winkeldiefstal,januari,-0.08027569070873891,0.2515303676224817,-0.31914910103110705,0.044
12471,Hoogvliet Zuid,2.5.2 Winkeldiefstal,april,0.12354631690915299,0.23402944066660475,0.5279092944769948,0.005
12472,Hoogvliet Zuid,2.5.2 Winkeldiefstal,mei,0.09224259560265084,0.23679176917976755,0.3895515284258977,0.024
12475,Hoogvliet Zuid,2.5.2 Winkeldiefstal,augustus,-0.0882372581482704,0.2515862150456146,-0.3507237395032643,0.035
12481,Hoogvliet Zuid,1.1.1 Diefstal/inbraak woning,februari,0.09629439941418526,0.1681683351872453,0.5726071992504846,0.009
12483,Hoogvliet Zuid,1.1.1 Diefstal/inbraak woning,april,-0.08419729730717031,0.18419729730717055,-0.45710386926449553,0.015
12490,Hoogvliet Zuid,1.1.1 Diefstal/inbraak woning,november,0.09969946731665003,0.16923264804243693,0.5891266754370545,0.009
12491,Hoogvliet Zuid,1.1.1 Diefstal/inbraak woning,december,0.0891260225250152,0.17024358453724434,0.5235205941373786,0.02
12493,Het Lage Land,Melding overlast jeugd,februari,-0.09035111162474901,0.14196329254727474,-0.6364399557347649,0.003
12499,Het Lage Land,Melding overlast jeugd,augustus,0.07499317516002724,0.12823263129158569,0.5848213079984432,0.014
12525,Het Lage Land,1.4.5 Mishandeling,oktober,0.04161855324257994,0.09063951127354912,0.45916568456526186,0.042
12528,Het Lage Land,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.052161046316909154,0.14548659247366633,0.35852820132790253,0.048
12545,Het Lage Land,1.2.2 Diefstal van motorvoertuigen,juni,0.04002363841265303,0.044824846435831796,0.8928895823424214,0.004
12554,Het Lage Land,1.2.5 Diefstal af/uit/van ov. voertuigen,maart,-0.022214790247278456,0.0368775468455189,-0.6023933842545668,0.017
12577,Het Lage Land,"1.2.3 Diefstal van brom-, snor-, fietsen",februari,0.05541074244216625,0.14574527252502792,0.3801889521504096,0.029
12581,Het Lage Land,"1.2.3 Diefstal van brom-, snor-, fietsen",juni,0.05528766505344887,0.14597459136314586,0.37874855162915244,0.041
12584,Het Lage Land,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.06741085353030724,0.14529674585291952,0.4639529477043185,0.018
12596,Het Lage Land,Overlast ivm alcohol/ drugs,september,0.047974008338302,0.06608880757935261,0.725902162490975,0.007
12598,Het Lage Land,Overlast ivm alcohol/ drugs,november,-0.05117726452264828,0.0737811152716603,-0.6936363639152758,0.004
12599,Het Lage Land,Overlast ivm alcohol/ drugs,december,-0.03871770198244058,0.0727426077815399,-0.5322561723208675,0.034
12642,Het Lage Land,Totaal registraties overlast,juli,0.1773827512205403,0.7686785490537743,0.2307632383379168,0.032
12661,Het Lage Land,2.5.1 Diefstal/inbraak bedrijven enz.,februari,0.04498817830297252,0.060363366703744856,0.7452894157439616,0.008
12664,Het Lage Land,2.5.1 Diefstal/inbraak bedrijven enz.,mei,-0.03824721859271743,0.0675727317891983,-0.5660155743301081,0.031
12692,Het Lage Land,1.4.4 Bedreiging,september,0.028697164080923813,0.06463616925240948,0.44397996373917326,0.043
12705,Het Lage Land,2.5.2 Winkeldiefstal,oktober,0.15944913241909903,0.09538957725832034,1.6715571763915236,0.029
12721,Tussendijken,Melding overlast jeugd,februari,-0.05880571967891213,0.09765480163144234,-0.6021795006132928,0.046
12726,Tussendijken,Melding overlast jeugd,juli,0.07845696633286292,0.08576590756743031,0.914780342890664,0.009
12755,Tussendijken,1.4.5 Mishandeling,december,-0.04420555240911192,0.12308387241646426,-0.35914983450909677,0.047
12756,Tussendijken,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.13020482704904576,0.15245736916223288,0.8540408887056963,0.0
12772,Tussendijken,Overlast zwervers,mei,0.02377629900450695,0.028635607708619868,0.8303053752670952,0.045
12790,Tussendijken,1.2.1 Diefstal uit/vanaf motorvoertuigen,november,0.08376551660756332,0.13436011522774605,0.6234403451171298,0.02
12810,Tussendijken,3.1.1 Drugshandel,juli,0.025536777192352346,0.027249146561313324,0.9371587889878321,0.022
12821,Tussendijken,Openbare dronkenschap,juni,0.04594669758788895,0.0298108781696868,1.541272864434093,0.0
12833,Tussendijken,Overlast ivm alcohol/ drugs,juni,0.04528711430872835,0.0547128856912716,0.8277230077804698,0.009
12837,Tussendijken,Overlast ivm alcohol/ drugs,oktober,-0.03913634875815077,0.061716993919441035,-0.6341259720010879,0.029
12863,Tussendijken,1.2.4 Zakkenrollerij,december,-0.05981728141535336,0.11532075842420676,-0.5187035034517882,0.036
12864,Tussendijken,1.1.2 Diefstal/inbraak box/garage/schuur,januari,0.05623059640166773,0.04347614846636747,1.2933665558062697,0.002
12881,Tussendijken,Totaal registraties overlast,juni,0.22293784696502275,0.6097290412079834,0.36563429310065754,0.003
12926,Tussendijken,1.4.4 Bedreiging,maart,0.05140620617922985,0.0952213598031748,0.5398600302021301,0.016
12937,Tussendijken,2.5.2 Winkeldiefstal,februari,-0.037714710812078944,0.046542454579162,-0.8103292177667953,0.03
12948,Tussendijken,1.1.1 Diefstal/inbraak woning,januari,0.08794328008325361,0.0849686113561684,1.0350090307421418,0.004
12960,Waalhaven-Eemhaven (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,januari,0.0862266187522219,0.06040094723018274,1.4275706376527473,0.049
13004,Waalhaven-Eemhaven (Gebied),3.1.1 Drugshandel,september,0.031014635263801,0.038985364736198985,0.7955455970122822,0.019
13009,Waalhaven-Eemhaven (Gebied),Totaal registraties overlast,februari,-0.04422800175198673,0.06749165739710787,-0.6553106481258524,0.012
13054,Waalhaven-Eemhaven (Gebied),Totaal misdrijven,november,0.199470971907012,0.9205290280929879,0.21669166948514995,0.021
13068,Blijdorpsepolder,"1.2.3 Diefstal van brom-, snor-, fietsen",januari,-0.02666432167170536,0.03546197563064962,-0.7519130335383658,0.036
13081,Blijdorpsepolder,Totaal registraties overlast,februari,-0.04476510697311587,0.06855765665554316,-0.6529556165846055,0.035
13086,Blijdorpsepolder,Totaal registraties overlast,juli,0.07201065032036225,0.05818830811830694,1.2375450094536533,0.002
13097,Blijdorpsepolder,Totaal misdrijven,juni,0.14494366688219532,0.6507468159293947,0.22273434665244918,0.047
13103,Blijdorpsepolder,Totaal misdrijven,december,-0.21344984116118712,0.6801448993885038,-0.3138299520485899,0.004
13105,Kop van Zuid - Entrepot,Melding overlast jeugd,februari,-0.0792322625053437,0.14261216166110494,-0.5555785816754292,0.033
13108,Kop van Zuid - Entrepot,Melding overlast jeugd,mei,0.09456469952303445,0.1272954715237328,0.7428755979383284,0.022
13109,Kop van Zuid - Entrepot,Melding overlast jeugd,juni,0.08841394934419751,0.12774041034464492,0.6921376650165425,0.037
13120,Kop van Zuid - Entrepot,Geluidshinder overig,mei,0.049396074307114526,0.1287837608289451,0.38355825291298973,0.049
13140,Kop van Zuid - Entrepot,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.057030562851925655,0.09415873959571941,0.6056852831377357,0.01
13145,Kop van Zuid - Entrepot,2.2.1 Vernieling cq. zaakbeschadiging,juni,0.04154433035373543,0.09568821679260488,0.43416349208156757,0.045
13180,Kop van Zuid - Entrepot,1.2.5 Diefstal af/uit/van ov. voertuigen,mei,0.021506362246552484,0.025414458867817,0.8462254639537716,0.038
13198,Kop van Zuid - Entrepot,1.2.1 Diefstal uit/vanaf motorvoertuigen,november,0.11587146594770809,0.16521407361229404,0.7013413773672958,0.003
13211,Kop van Zuid - Entrepot,"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.08938349171942053,0.19260929817103356,-0.4640663382722552,0.015
13212,Kop van Zuid - Entrepot,3.1.1 Drugshandel,januari,0.022936012148643034,0.026917360285374545,0.85208994884633,0.037
13215,Kop van Zuid - Entrepot,3.1.1 Drugshandel,april,-0.021691857201139548,0.03078276629204863,-0.7046753691770282,0.045
13217,Kop van Zuid - Entrepot,3.1.1 Drugshandel,juni,-0.021691857201139544,0.030782766292048628,-0.7046753691770281,0.046
13290,Kop van Zuid - Entrepot,3.9.1 Horizontale fraude,juli,0.04639497291030606,0.08702031174941688,0.5331510767727967,0.036
13300,Kop van Zuid - Entrepot,2.5.1 Diefstal/inbraak bedrijven enz.,mei,0.03366203529124015,0.039651747699962166,0.8489420326678883,0.04
13338,Kop van Zuid - Entrepot,2.5.2 Winkeldiefstal,juli,-0.10312651828979838,0.23672055796351002,-0.43564665095836386,0.014
13351,Kop van Zuid - Entrepot,1.1.1 Diefstal/inbraak woning,augustus,0.06993080012175304,0.09157013422864378,0.7636856788605446,0.004
13359,Agniesebuurt,Melding overlast jeugd,april,-0.03948613684143583,0.09403159138689038,-0.4199241580307964,0.048
13364,Agniesebuurt,Melding overlast jeugd,september,0.04680397912693056,0.08696009630381156,0.5382236349349476,0.027
13390,Agniesebuurt,1.4.5 Mishandeling,november,0.04232045464525998,0.07101287868807332,0.5959546412863239,0.028
13392,Agniesebuurt,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.1558568376632509,0.13856499467571162,1.12479228991426,0.0
13417,Agniesebuurt,1.4.6 Straatroof,februari,0.02851123663137012,0.02578791249536521,1.1056046756981344,0.032
13419,Agniesebuurt,1.4.6 Straatroof,april,-0.024301651035857637,0.030362257096463674,-0.8003901343252928,0.048
13448,Agniesebuurt,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.09232475101218149,0.18434191565448524,0.500834282232518,0.02
13453,Agniesebuurt,3.1.1 Drugshandel,februari,0.021258107854325865,0.023748609566184645,0.895130630493628,0.035
13456,Agniesebuurt,3.1.1 Drugshandel,mei,-0.018384573694113036,0.027182227653057313,-0.6763453653896992,0.045
13460,Agniesebuurt,3.1.1 Drugshandel,september,0.03011470711137006,0.02321862622196326,1.2970064130186811,0.002
13501,Agniesebuurt,3.9.1 Horizontale fraude,februari,0.04340019454035027,0.05825917686318128,0.7449503559288766,0.011
13528,Agniesebuurt,Totaal misdrijven,mei,-0.32117793315877385,1.5655138394969041,-0.20515815641846258,0.044
13531,Agniesebuurt,Totaal misdrijven,augustus,-0.4059495114259669,1.5672974267523763,-0.2590124276967274,0.011
13534,Agniesebuurt,Totaal misdrijven,november,0.6209285328714323,1.4887200901105233,0.4170888382552387,0.0
13546,Agniesebuurt,1.4.4 Bedreiging,november,0.03863323015714558,0.058033436509520996,0.665706401012585,0.026
13578,Noordereiland,Geluidshinder overig,juli,0.09471943063074012,0.0945930389723301,1.0013361623622958,0.001
13581,Noordereiland,Geluidshinder overig,oktober,-0.06618598515150238,0.1081214690224701,-0.6121447086308772,0.015
13639,Noordereiland,Overlast door verward persoon,augustus,0.055144706980079596,0.045438879087377385,1.2136018336640357,0.001
13650,Noordereiland,Totaal registraties overlast,juli,0.26549443832008746,0.3178660014502523,0.8352401235387825,0.017
13651,Noordereiland,Totaal registraties overlast,augustus,0.2567232810218844,0.32149052694102764,0.7985407329559548,0.032
13658,Noordereiland,3.9.1 Horizontale fraude,maart,0.03304694739032101,0.03771443274866617,0.876241401018812,0.021
13673,Noordereiland,Totaal misdrijven,juni,0.14554082820072511,0.6436219271184365,0.2261278276399421,0.025
13685,Noordereiland,1.4.4 Bedreiging,juni,0.01857305126310917,0.023851191161133236,0.7787053962057429,0.032
13721,Tarwewijk,Melding overlast jeugd,juni,0.09622941344170555,0.12738079256097368,0.7554468103630552,0.002
13727,Tarwewijk,Melding overlast jeugd,december,-0.0604635934673425,0.14048194009261872,-0.43040118486034074,0.045
13746,Tarwewijk,1.4.5 Mishandeling,juli,0.06811719651279173,0.21197124701593276,0.32135111469939925,0.022
13752,Tarwewijk,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.09440584100095625,0.28534375450920674,0.3308495087384511,0.033
13766,Tarwewijk,Overlast zwervers,maart,-0.06086440628081724,0.12134014531745729,-0.5016015608155089,0.047
13802,Tarwewijk,1.2.5 Diefstal af/uit/van ov. voertuigen,maart,0.04168215882668722,0.0345641754841632,1.2059352853877678,0.004
13850,Tarwewijk,3.1.1 Drugshandel,maart,0.08187861037483223,0.1263325333201825,0.6481197536608849,0.0
13853,Tarwewijk,3.1.1 Drugshandel,juni,-0.06977052839888942,0.13946749809585915,-0.500263712703404,0.004
13872,Tarwewijk,Overlast ivm alcohol/ drugs,januari,-0.0657102146635536,0.1449101674730726,-0.4534548252162083,0.014
13899,Tarwewijk,1.2.4 Zakkenrollerij,april,0.04763955231476616,0.05539075071553685,0.8600633083928122,0.008
13902,Tarwewijk,1.2.4 Zakkenrollerij,juli,-0.05579650458347096,0.0646046921319254,-0.8636602503968633,0.003
13903,Tarwewijk,1.2.4 Zakkenrollerij,augustus,-0.04904164005016805,0.06322538541670907,-0.7756637579501007,0.012
13909,Tarwewijk,1.1.2 Diefstal/inbraak box/garage/schuur,februari,0.08071703046675235,0.06404338153503891,1.2603492903102107,0.005
13921,Tarwewijk,Totaal registraties overlast,februari,-0.2449582019384793,1.2969132369299228,-0.18887786396439976,0.029
13931,Tarwewijk,Totaal registraties overlast,december,-0.328027141924528,1.2994591738751924,-0.25243358815675543,0.003
13946,Tarwewijk,2.5.1 Diefstal/inbraak bedrijven enz.,maart,0.02268695242977011,0.024233868684599376,0.9361671768151352,0.026
13961,Tarwewijk,3.1.3 Wapenhandel,juni,0.03386997561271659,0.050978509235768216,0.6643971375481552,0.019
13966,Tarwewijk,3.1.3 Wapenhandel,november,-0.03319236813118906,0.05652570146452233,-0.5872084250386853,0.026
13981,Tarwewijk,1.4.4 Bedreiging,februari,0.056082997462307826,0.14252873563218393,0.39348554671135316,0.039
13987,Tarwewijk,1.4.4 Bedreiging,augustus,0.07111664341920183,0.1417865823872498,0.501575270535592,0.008
13991,Tarwewijk,1.4.4 Bedreiging,december,-0.05843946355625997,0.15198785065303422,-0.38450088809840877,0.022
14009,Lombardijen,Melding overlast jeugd,juni,0.10132777711912572,0.2033453746271629,0.4983038208019821,0.024
14029,Lombardijen,1.4.5 Mishandeling,februari,-0.052642185400806084,0.17758620689655186,-0.2964317236161894,0.034
14033,Lombardijen,1.4.5 Mishandeling,juni,0.07597840130539298,0.16644584111884955,0.45647521617041265,0.002
14040,Lombardijen,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.07048349570212943,0.2491645981395129,0.28287925422962434,0.015
14102,Lombardijen,"1.2.3 Diefstal van brom-, snor-, fietsen",maart,-0.08887600586785625,0.23787028005939842,-0.37363224126050176,0.015
14108,Lombardijen,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.07156337682593708,0.22454228299612078,0.3187077991327514,0.04
14125,Lombardijen,Overlast ivm alcohol/ drugs,februari,-0.04761242111344657,0.10826844642195034,-0.43976267035262107,0.038
14129,Lombardijen,Overlast ivm alcohol/ drugs,juni,0.0728791170707566,0.09740977477255336,0.7481704709914943,0.004
14130,Lombardijen,Overlast ivm alcohol/ drugs,juli,0.04950652385801983,0.0993285734377369,0.498411707171577,0.033
14163,Lombardijen,1.1.2 Diefstal/inbraak box/garage/schuur,april,0.048861012825283476,0.090532926568656,0.5397043338506187,0.038
14177,Lombardijen,Totaal registraties overlast,juni,0.21050740347947977,1.029870787830302,0.20440176182001424,0.043
14178,Lombardijen,Totaal registraties overlast,juli,0.20403219199175424,1.0295556228321558,0.19817500625220408,0.035
14267,Lombardijen,1.1.1 Diefstal/inbraak woning,december,0.10182663503019451,0.2447775373804297,0.4159966478947661,0.015
14286,Botlek-Europoort-Maasvlakte (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,juli,0.04594437293365221,0.03909961533614249,1.1750594612930279,0.0
14292,Botlek-Europoort-Maasvlakte (Gebied),1.2.5 Diefstal af/uit/van ov. voertuigen,januari,0.023435244099487884,0.026418128334529698,0.8870894941053393,0.023
14299,Botlek-Europoort-Maasvlakte (Gebied),1.2.5 Diefstal af/uit/van ov. voertuigen,augustus,-0.020374852354830112,0.03005227170966881,-0.6779804386060722,0.045
14323,Botlek-Europoort-Maasvlakte (Gebied),Totaal registraties overlast,augustus,0.03268156677500392,0.03506036870886703,0.9321512573465465,0.017
14377,Rozenburg (Gebied),1.4.5 Mishandeling,februari,-0.04055913496959103,0.08578976640711904,-0.47277357974278544,0.038
14424,Rozenburg (Gebied),Overlast door verward persoon,januari,-0.04591496813314157,0.10046674283230228,-0.4570165891590833,0.036
14430,Rozenburg (Gebied),Overlast door verward persoon,juli,0.06613630095372261,0.09045561936177944,0.7311464055008996,0.003
14431,Rozenburg (Gebied),Overlast door verward persoon,augustus,0.050663062064619346,0.09243959394126244,0.5480666877097216,0.041
14442,Rozenburg (Gebied),Totaal registraties overlast,juli,0.17111604138449105,0.6027515977431593,0.28389147706151086,0.004
14461,Rozenburg (Gebied),Totaal misdrijven,februari,0.19323294120290785,1.2236837226548014,0.1579108536180296,0.033
